<<<<<<< HEAD
<<<<<<< HEAD
2.003004789352417,0.996995210647583
=======
1.503460168838501,1.496539831161499
2.505290985107422,3.494709014892578
3.5070960521698,5.4929039478302
5.510081052780151,6.489918947219849
6.512362003326416,8.487637996673584
26782
8.520942687988281,9.479057312011719
9.521724939346313,11.478275060653687
10.523308753967285,13.476691246032715
12.025883913040161,14.974116086959839
13.029679775238037,16.970320224761963
14.030594825744629,15.969405174255371
15.031912803649902,14.968087196350098
16.53663992881775,16.46336007118225
17.5378360748291,15.462163925170898
18.538447856903076,14.461552143096924
19.542329788208008,16.457670211791992
20.54763698577881,15.452363014221191
21.55075478553772,14.44924521446228
23.555397748947144,15.444602251052856
24.559119939804077,14.440880060195923
25.561612844467163,16.438387155532837
26.56346297264099,15.436537027359009
27.568243980407715,14.431756019592285
29.57365894317627,15.42634105682373
30.575552940368652,14.424447059631348
>>>>>>> Enter
=======
4.50511908531189,0
9.006585121154785,0
10.009583234786987,1.9970018863677979
11.012625932693481,3.9939591884613037
13.017567157745361,4.989017963409424
17.020140171051025,3.9864449501037598
18.02290105819702,5.983684062957764
20.024675130844116,6.981909990310669
21.02588701248169,8.980698108673096
24.027780294418335,8.97880482673645
26.030259132385254,9.976325988769531
27.033794164657593,11.972790956497192
28.535637140274048,13.470947980880737
30.03933310508728,14.967252016067505
33.04357099533081,14.963014125823975
34.54550814628601,16.461076974868774
35.55077815055847,15.455806970596313
36.55175518989563,14.454829931259155
38.05539321899414,15.951191902160645
39.06082797050476,14.945757150650024
43.566304206848145,13.44028091430664
48.071757078170776,11.934828042984009
49.57579231262207,13.430792808532715
54.07998609542847,11.926599025726318
57.08495020866394,11.921634912490845
>>>>>>> Enter
